Gene_Name	RVIS
TMEM140	83.9
TMEM141	64.11
TMEM143	25.64
TMEM144	68.13
TMEM145	30.37
TMEM147	32.62
TMEM14A	56.64
TMEM14B	48.12
TMEM14C	62.74
TMEM14E	70.87
TMEM150A	25.15
TMEM150B	46.74
TMEM150C	60.09
TMEM151A	NA
TMEM151B	NA
TMEM154	65.33
TMEM155	88.56
TMEM156	76.31
TMEM158	NA
TMEM159	86.48
TMEM160	NA
TMEM161A	11.28
TMEM161B	53.51
TMEM163	24
TMEM164	44.54
TMEM165	32.62
TMEM167A	58
TMEM167B	60.96
TMEM168	17.31
TMEM169	22.36
TMEM17	72.23
TMEM170A	60.09
TMEM170B	47.79
TMEM171	66.07
TMEM173	92.52
TMEM174	83.36
TMEM175	87.74
TMEM176A	93.53
TMEM176B	93.39
TMEM177	85.63
TMEM178A	NA
TMEM178B	NA
TMEM179	35.42
TMEM179B	41.25
TMEM18	66.82
TMEM180	4.39
TMEM181	68.38
TMEM182	46.49
TMEM183A	53.19
TMEM184A	45.57
TMEM184B	20.54
TMEM184C	39.68
TMEM185A	NA
TMEM185B	NA
TMEM186	35.99
TMEM187	55.45
TMEM189	25.15
TMEM189-UBE2V1	19.31
TMEM19	74.37
TMEM190	48.12
TMEM192	23.04
TMEM194A	88.23
TMEM194B	67.72
TMEM196	58.26
TMEM198	64.51
TMEM199	75.29
TMEM2	22.84
TMEM200A	11.28
TMEM200B	NA
TMEM200C	NA
TMEM201	57.41
TMEM202	82.08
TMEM203	47.79
TMEM204	25.37
TMEM205	73.11
TMEM206	24.19
TMEM207	78.46
TMEM208	44.54
TMEM209	53.85
TMEM210	NA
TMEM211	76.67
TMEM212	60.96
TMEM213	76.67
TMEM214	23.57
TMEM215	58.53
TMEM216	NA
TMEM217	65.76
TMEM218	56.64
TMEM219	38.58
TMEM220	72.01
TMEM221	NA
TMEM222	44.89
TMEM223	92.16
TMEM225	90.86
TMEM229A	59.43
TMEM229B	64.11
TMEM230	NA
TMEM231	NA
TMEM232	99.39
TMEM233	60.96
TMEM234	81.22
TMEM235	NA
TMEM236	NA
TMEM237	74.37
TMEM238	NA
TMEM239	78.95
TMEM240	67.72
TMEM241	86.57
TMEM242	68.98
TMEM244	86.95
TMEM245	20.78
TMEM246	29.16
TMEM247	NA
TMEM248	23.04
TMEM249	NA
TMEM25	67.3
TMEM251	81.89
TMEM252	58.53
TMEM256-PLSCR3	NA
TMEM26	13.33
TMEM27	39.68
TMEM30A	34.32
TMEM30B	NA
TMEM31	76.67
TMEM33	31.46
TMEM35	54.63
TMEM37	67.03
TMEM38A	29.16
TMEM38B	68.27
TMEM39A	41.91
TMEM39B	11.68
TMEM40	48.35
TMEM41A	84.35
TMEM41B	66.82
TMEM42	NA
TMEM43	82.83
TMEM44	96.84
TMEM45A	41.64
TMEM45B	81.48
TMEM47	52.85
TMEM48	46.99
TMEM5	68.27
TMEM50A	65.33
TMEM50B	64.11
TMEM51	30.37
TMEM52	61.49
TMEM53	63.36
TMEM54	58.74
TMEM55A	56.64
TMEM55B	33.97
TMEM56	46.2
TMEM56-RWDD3	NA
TMEM57	17.03
TMEM59	35.75
TMEM59L	76.05
TMEM60	67.72
TMEM61	69.37
TMEM62	12.24
TMEM63A	82.34
TMEM63B	6.78
TMEM63C	14.71
TMEM64	36.86
TMEM65	51.04
TMEM66	26.53
TMEM67	72.75
TMEM68	64.11
TMEM69	61.28
TMEM70	91.51
TMEM71	84.44
TMEM72	38.82
TMEM74	28.93
TMEM74B	40.16
TMEM79	87.59
TMEM80	74.18
TMEM81	85.53
TMEM82	92.56
TMEM86A	56.92
TMEM86B	70.44
TMEM87A	17.91
TMEM87B	10.3
TMEM88	89.96
TMEM88B	NA
TMEM89	78.46
TMEM8A	62.4
TMEM8B	34.82
TMEM8C	32.94
TMEM9	44.54
TMEM91	43.29
TMEM92	67.92
TMEM95	41.64
TMEM97	36.86
TMEM98	56.92
TMEM99	78.46
TMEM9B	39.68
TMF1	47.2
TMIE	41.25
TMIGD1	46.74
TMIGD2	97.47
TMLHE	43.29
TMOD1	19.31
TMOD2	17.75
TMOD3	19.31
TMOD4	73.41
TMPO	95.48
TMPPE	12.46
TMPRSS11A	74.58
TMPRSS11B	45.49
TMPRSS11BNL	81.78
TMPRSS11D	13.94
TMPRSS11E	64.61
TMPRSS11F	89.19
TMPRSS12	87.95
TMPRSS13	84.64
TMPRSS15	97.45
TMPRSS2	72.75
TMPRSS3	33.53
TMPRSS4	90.98
TMPRSS5	59.04
TMPRSS6	82.36
TMPRSS7	91.07
TMPRSS9	96.19
TMSB10	63.81
TMSB15A	62.38
TMSB15B	NA
TMSB4X	65.04
TMSB4Y	NA
TMTC1	25.79
TMTC2	77.91
TMTC3	63.49
TMTC4	14.2
TMUB1	67.92
TMUB2	30.37
TMX1	18.44
TMX2	34.6
TMX3	69.37
TMX4	51.66
TNC	38.99
TNF	51.4
TNFAIP1	60.09
TNFAIP2	NA
TNFAIP3	20.82
TNFAIP6	91.21
TNFAIP8	46.2
TNFAIP8L1	NA
TNFAIP8L2	30.07
TNFAIP8L3	83.9
TNFRSF10A	80.3
TNFRSF10B	84.05
TNFRSF10C	81.99
TNFRSF10D	99.26
TNFRSF11A	84.61
TNFRSF11B	33.2
TNFRSF12A	44.54
TNFRSF13B	80.96
TNFRSF13C	NA
TNFRSF14	63.36
TNFRSF17	68.13
TNFRSF18	NA
TNFRSF19	63.57
TNFRSF1A	60.31
TNFRSF1B	60.47
TNFRSF21	8.47
TNFRSF25	74.49
TNFRSF4	NA
TNFRSF6B	27.88
TNFRSF8	66.24
TNFRSF9	68.13
TNFSF10	56.92
TNFSF11	46.74
TNFSF12	38.28
TNFSF12-TNFSF13	43.29
TNFSF13	65.56
TNFSF13B	59.76
TNFSF14	34.6
TNFSF15	55.22
TNFSF18	49.76
TNFSF4	36.86
TNFSF8	49.76
TNFSF9	87.87
TNIK	3.97
TNIP1	84.68
TNIP2	48.69
TNIP3	77.7
TNK1	60.57
TNK2	14.28
TNKS	1.01
TNKS1BP1	97.43
TNKS2	5.08
TNMD	49.76
TNN	95.43
TNNC1	39.68
TNNC2	52.85
TNNI1	68.98
TNNI2	32.62
TNNI3	64.11
TNNI3K	29.59
TNNT1	46.49
TNNT2	41.64
TNNT3	26.23
TNP1	52.85
TNP2	81.38
TNPO1	12.77
TNPO2	9.55
TNPO3	5.94
TNR	20.04
TNRC18	NA
TNRC6A	7.88
TNRC6B	2.2
TNRC6C	3.34
TNS1	95.81
TNS3	63.36
TNS4	36.28
TNXB	NA
TOB1	34.32
TOB2	18.59
TOE1	34.71
TOLLIP	23.43
TOM1	19.8
TOM1L1	15.12
TOM1L2	6.17
TOMM20	59.43
TOMM20L	78.95
TOMM22	44.54
TOMM34	27.42
TOMM40	30.37
TOMM40L	46.49
TOMM5	68.72
TOMM6	65.04
TOMM7	52.85
TOMM70A	24
TONSL	25.87
TOP1	27.69
TOP1MT	24.71
TOP2A	79.61
TOP2B	42.28
TOP3A	71.7
TOP3B	22.75
TOPBP1	28.29
TOPORS	55.81
TOR1A	39.95
TOR1AIP1	72.66
TOR1AIP2	32.06
TOR1B	17.75
TOR2A	82.66
TOR3A	22.51
TOR4A	NA
TOX	17.31
TOX2	34.88
TOX3	73.61
TOX4	28.93
TP53	35.99
TP53AIP1	88.56
TP53BP1	32.94
TP53BP2	6.56
TP53I11	33.97
TP53I13	38.58
TP53I3	81.48
TP53INP1	38.58
TP53INP2	NA
TP53RK	NA
TP53TG3	NA
TP53TG3B	NA
TP53TG3C	NA
TP53TG3D	NA
TP53TG5	85.18
TP63	9.96
TP73	2.44
TPBG	38.98
TPBGL	NA
TPCN1	7.2
TPCN2	29.62
TPD52	73.27
TPD52L1	63
TPD52L2	66.57
TPD52L3	79.25
TPGS1	NA
TPGS2	60.09
TPH1	28.01
TPH2	48.54
TPI1	18.44
TPK1	58.26
TPM1	25.15
TPM2	36.86
TPM3	72.01
TPM4	48.12
TPMT	87.4
TPO	42.36
TPP1	76.41
TPP2	6.27
TPPP	31.69
TPPP2	81.99
TPPP3	43.29
TPR	23.05
TPRA1	58.85
TPRG1	58.53
TPRG1L	44.89
TPRKB	30.07
TPRN	NA
TPRX1	45.13
TPRX2P	NA
TPSAB1	NA
TPSB2	NA
TPSD1	96.46
TPSG1	93.01
TPST1	35.75
TPST2	11.18
TPT1	49.39
TPTE	99.15
TPTE2	40.45
TPX2	27.88
TRA2A	31.46
TRA2B	49.39
TRABD	5.94
TRABD2A	68.38
TRABD2B	NA
TRADD	NA
TRAF1	60.57
TRAF2	11.77
TRAF3	24.33
TRAF3IP1	90.17
TRAF3IP2	93.84
TRAF3IP3	71.5
TRAF4	26.53
TRAF5	50.34
TRAF6	20.26
TRAF7	3.5
TRAFD1	38.98
TRAIP	29.16
TRAK1	4.04
TRAK2	23.66
TRAM1	43.29
TRAM1L1	19.31
TRAM2	22.09
TRANK1	0.31
TRAP1	30.08
TRAPPC1	46.2
TRAPPC10	3.12
TRAPPC11	8.99
TRAPPC12	27.05
TRAPPC2	62.38
TRAPPC2L	44.89
TRAPPC2P1	NA
TRAPPC3	52.85
TRAPPC4	33.97
TRAPPC5	62.74
TRAPPC6A	50.01
TRAPPC6B	38.28
TRAPPC8	85.86
TRAPPC9	2.77
TRAT1	80.73
TRDMT1	60.47
TRDN	97.61
TREH	NA
TREM1	76.96
TREM2	79.25
TREML1	73.41
TREML2	96.56
TREML4	90.27
TRERF1	86.38
TREX1	15.76
TREX2	79.25
TRH	55.45
TRHDE	9.61
TRHR	32.94
TRIAP1	54.63
TRIB1	NA
TRIB2	34.32
TRIB3	78.8
TRIM10	90.11
TRIM11	13.45
TRIM13	28.93
TRIM14	NA
TRIM15	97.36
TRIM16	55.69
TRIM16L	43.77
TRIM17	37.66
TRIM2	6.78
TRIM21	36.17
TRIM22	96.84
TRIM23	17.16
TRIM24	48.69
TRIM25	37.54
TRIM26	19.73
TRIM27	30.37
TRIM28	6.83
TRIM29	48.84
TRIM3	5.76
TRIM31	99.2
TRIM32	18.06
TRIM33	16.53
TRIM34	88.36
TRIM35	25.79
TRIM36	63.62
TRIM37	37.54
TRIM38	72.6
TRIM39	56.64
TRIM4	71.41
TRIM40	95.06
TRIM41	29.54
TRIM42	75.65
TRIM43	NA
TRIM44	32.94
TRIM45	95.35
TRIM46	11.28
TRIM47	NA
TRIM48	97.09
TRIM49	NA
TRIM49B	NA
TRIM49C	NA
TRIM49D1	NA
TRIM5	93.01
TRIM50	24.46
TRIM51	NA
TRIM52	22.09
TRIM54	13.45
TRIM55	40.56
TRIM56	7.77
TRIM58	82.17
TRIM59	63.36
TRIM6	80.3
TRIM60	94.7
TRIM61	NA
TRIM62	32.06
TRIM63	26.85
TRIM64B	NA
TRIM64C	NA
TRIM65	87.21
TRIM67	NA
TRIM68	6.78
TRIM69	90.38
TRIM6-TRIM34	80.36
TRIM7	NA
TRIM71	6.43
TRIM72	NA
TRIM73	NA
TRIM74	NA
TRIM77	NA
TRIM8	19.31
TRIM9	22.51
TRIML1	73.61
TRIML2	97.09
TRIO	0.18
TRIOBP	99.18
TRIP10	10.85
TRIP11	72.61
TRIP12	1
TRIP13	37.32
TRIP4	8.04
TRIP6	67.36
TRIQK	65.04
TRIT1	53.73
TRMT1	12.53
TRMT10A	73.27
TRMT10B	68.13
TRMT10C	76.81
TRMT11	40.45
TRMT112	47.79
TRMT12	75.29
TRMT13	53.73
TRMT1L	21.56
TRMT2A	9.32
TRMT2B	34.32
TRMT44	NA
TRMT5	66.07
TRMT6	19.54
TRMT61A	15.62
TRMT61B	67.36
TRMU	48.69
TRNAU1AP	37.11
TRNP1	NA
TRNT1	17.91
TRO	66.25
TROAP	67.5
TROVE2	30.56
TRPA1	87.29
TRPC1	30.56
TRPC3	5.41
TRPC4	5.97
TRPC4AP	5.26
TRPC5	23.51
TRPC6	5.08
TRPC7	43.98
TRPM1	96.69
TRPM2	90.56
TRPM3	6.98
TRPM4	6.39
TRPM5	11.29
TRPM6	18.72
TRPM7	11.49
TRPM8	4.03
TRPS1	2.36
TRPT1	76.05
TRPV1	54.16
TRPV2	2.82
TRPV3	68.58
TRPV4	4.95
TRPV5	52.32
TRPV6	15.36
TRRAP	0.04
TRUB1	60.31
TRUB2	77.91
TSC1	7.83
TSC2	0.87
TSC22D1	5.34
TSC22D2	68.38
TSC22D3	38.28
TSC22D4	NA
TSEN15	66.57
TSEN2	13.67
TSEN34	60.09
TSEN54	96.28
TSFM	51.92
TSG101	41.64
TSGA10	21.65
TSGA10IP	NA
TSGA13	18.44
TSHB	72.01
TSHR	54.1
TSHZ1	5.01
TSHZ2	9.83
TSHZ3	2.49
TSKS	30.86
TSKU	80.96
TSLP	33.97
TSN	47.79
TSNARE1	91.37
TSNAX	54.95
TSNAXIP1	22.7
TSPAN1	60.09
TSPAN10	NA
TSPAN11	43.77
TSPAN12	41.64
TSPAN13	42.88
TSPAN14	30.07
TSPAN15	74.37
TSPAN16	75.29
TSPAN17	35.99
TSPAN18	55.45
TSPAN19	67.92
TSPAN2	53.19
TSPAN3	49.76
TSPAN31	65.33
TSPAN32	75.51
TSPAN33	28.63
TSPAN4	9.17
TSPAN5	31.46
TSPAN6	44.89
TSPAN7	47.79
TSPAN8	84.44
TSPAN9	16.36
TSPEAR	7.32
TSPO	85.98
TSPO2	85.34
TSPY1	NA
TSPY10	NA
TSPY2	NA
TSPY3	NA
TSPY4	NA
TSPY8	NA
TSPYL1	87.14
TSPYL2	14.5
TSPYL4	76.96
TSPYL5	60.31
TSPYL6	92.59
TSR1	54.1
TSR2	54.63
TSR3	51.92
TSSC1	9.09
TSSC4	91.02
TSSK1B	23.57
TSSK2	26.93
TSSK3	34.6
TSSK4	77.7
TSSK6	32.62
TST	63.36
TSTA3	7.05
TSTD1	71.81
TSTD2	82.25
TTBK1	23.69
TTBK2	16.12
TTC1	63.2
TTC12	42.25
TTC13	10.65
TTC14	52.25
TTC16	84.18
TTC17	2.95
TTC18	71.62
TTC19	NA
TTC21A	84.95
TTC21B	83.26
TTC22	NA
TTC23	37.54
TTC23L	96.56
TTC24	88.36
TTC26	48.54
TTC27	32.25
TTC28	89.3
TTC29	92.95
TTC3	8.91
TTC30A	72.71
TTC30B	86.21
TTC31	93.6
TTC32	44.89
TTC33	64.32
TTC34	NA
TTC36	NA
TTC37	58.01
TTC38	89.54
TTC39A	29.16
TTC39B	30.86
TTC39C	17.03
TTC4	77.8
TTC40	NA
TTC5	65.96
TTC6	NA
TTC7A	54.18
TTC7B	3.16
TTC8	73.54
TTC9	NA
TTC9B	NA
TTC9C	31.46
TTF1	93.67
TTF2	95.03
TTI1	20.94
TTI2	66.07
TTK	33.47
TTL	48.35
TTLL1	11.18
TTLL10	99.4
TTLL11	34.6
TTLL12	23.7
TTLL13	23.51
TTLL2	95.81
TTLL3	37.74
TTLL4	96.34
TTLL5	9.83
TTLL6	44.03
TTLL7	13.58
TTLL9	77.23
TTN	98.04
TTPA	41.25
TTPAL	71.27
TTR	79.89
TTYH1	55.69
TTYH2	88.09
TTYH3	29.43
TUB	10.12
TUBA1A	35.42
TUBA1B	36.86
TUBA1C	18.44
TUBA3C	18.9
TUBA3D	15.12
TUBA3E	75.58
TUBA4A	28.63
TUBA8	33.42
TUBAL3	18.96
TUBB	42.88
TUBB1	88.85
TUBB2A	44.54
TUBB2B	NA
TUBB3	13.33
TUBB4A	13.33
TUBB4B	8.32
TUBB6	20.54
TUBB8	64.51
TUBD1	38.82
TUBE1	63.36
TUBG1	41.64
TUBG2	15.76
TUBGCP2	10.58
TUBGCP3	3.5
TUBGCP4	33.2
TUBGCP5	13.15
TUBGCP6	0.82
TUFM	26.73
TUFT1	75.43
TULP1	50.5
TULP2	96.18
TULP3	69.51
TULP4	0.9
TUSC1	NA
TUSC2	NA
TUSC3	30.37
TUSC5	93.53
TUT1	11.45
TWF1	60.09
TWF2	12.24
TWIST1	NA
TWIST2	NA
TWISTNB	26.53
TWSG1	43.29
TXK	42.06
TXLNA	33.34
TXLNB	90.77
TXLNG	77.8
TXN	54.63
TXN2	28.63
TXNDC11	8.17
TXNDC12	85.98
TXNDC15	34.32
TXNDC16	88.11
TXNDC17	65.33
TXNDC2	94.05
TXNDC5	55.69
TXNDC8	84.35
TXNDC9	84.81
TXNIP	60.31
TXNL1	61.28
TXNL4A	47.79
TXNL4B	67.72
TXNRD1	10.8
TXNRD2	83.55
TXNRD3NB	75.87
TYK2	21.86
TYMP	NA
TYMS	41.25
TYR	9.27
TYRO3	11.98
TYROBP	68.98
TYRP1	34.93
TYSND1	NA
TYW1	5.99
TYW1B	NA
TYW3	72.23
TYW5	39.95
U2AF1	46.2
U2AF1L4	41.64
U2AF2	9.9
U2SURP	9.9
UACA	20.95
UAP1	72.38
UAP1L1	37.43
UBA1	37.54
UBA2	35.99
UBA3	13.94
UBA5	65.56
UBA52	51.04
UBA6	8.9
UBA7	69.66
UBAC1	52.09
UBAC2	21.2
UBALD2	NA
UBAP1	11.68
UBAP1L	NA
UBAP2	9.39
UBAP2L	6.78
UBASH3A	10.58
UBASH3B	48.78
UBB	41.25
UBBP4	NA
UBC	12.24
UBD	96.23
UBE2A	63.81
UBE2B	54.63
UBE2C	35.42
UBE2D1	56.25
UBE2D2	60.96
UBE2D3	58
UBE2D4	62.74
UBE2E1	70.87
UBE2E2	44.54
UBE2E3	58
UBE2F	41.25
UBE2G1	54.63
UBE2G2	42.88
UBE2H	56.25
UBE2I	46.2
UBE2J1	31.69
UBE2J2	26.23
UBE2K	58
UBE2L3	63.81
UBE2L6	47.79
UBE2M	62.74
UBE2N	52.85
UBE2NL	70.06
UBE2O	12.05
UBE2Q1	32.62
UBE2Q2	79.38
UBE2QL1	63.81
UBE2R2	47.79
UBE2S	35.42
UBE2T	44.54
UBE2U	76.05
UBE2V1	64.11
UBE2V2	58
UBE2W	62.38
UBE2Z	42.88
UBE3A	19.54
UBE3B	1.32
UBE3C	7.54
UBE3D	82.66
UBE4A	7.15
UBE4B	4.31
UBFD1	54.95
UBIAD1	45.13
UBL3	56.25
UBL4A	49.39
UBL4B	60.09
UBL5	60.96
UBL7	24.19
UBLCP1	35.42
UBN1	2.59
UBN2	20
UBOX5	26.85
UBP1	37.32
UBQLN1	31.93
UBQLN2	28.63
UBQLN3	87.24
UBQLN4	58.74
UBQLNL	97.2
UBR1	16.81
UBR2	4.52
UBR3	7.71
UBR4	0.01
UBR5	0.57
UBR7	55.22
UBTD1	27.42
UBTD2	62.74
UBTF	6.17
UBXN1	79.04
UBXN10	37.11
UBXN11	93.01
UBXN2A	53.51
UBXN2B	48.12
UBXN4	43.57
UBXN6	40.63
UBXN7	38.58
UCHL1	42.88
UCHL3	41.25
UCHL5	51.4
UCK1	55.22
UCK2	35.42
UCKL1	4.19
UCMA	93.68
UCN	NA
UCN2	49.39
UCN3	53.51
UCP1	67.19
UCP2	61.91
UCP3	73.61
UEVLD	26.73
UFC1	30.07
UFD1L	58.26
UFL1	13.05
UFM1	54.63
UFSP1	64.32
UFSP2	51.92
UGCG	49.76
UGDH	43.57
UGGT1	6.08
UGGT2	93.68
UGP2	8.75
UGT1A1	19.73
UGT1A10	22.75
UGT1A3	66.24
UGT1A4	66.24
UGT1A5	90.43
UGT1A6	26.85
UGT1A7	42.23
UGT1A8	25.73
UGT1A9	15.27
UGT2A1	90.46
UGT2A2	96.41
UGT2A3	75.63
UGT2B10	NA
UGT2B11	98.43
UGT2B15	94.57
UGT2B17	96.46
UGT2B28	95.56
UGT2B4	67.43
UGT2B7	40.56
UGT3A1	72.6
UGT3A2	74.58
UGT8	69.46
UHMK1	34.32
UHRF1BP1	77.36
UHRF1BP1L	95.38
UHRF2	27.88
UIMC1	59.11
ULBP1	70.44
ULBP2	76.05
ULBP3	85.1
ULK1	5.56
ULK2	8.16
ULK3	22.51
ULK4	96.44
UMOD	19.8
UMODL1	99.65
UMPS	25.56
UNC119	30.07
UNC119B	NA
UNC13A	2.58
UNC13B	0.59
UNC13C	2.7
UNC13D	59.44
UNC45A	6.95
UNC45B	71.68
UNC50	59.76
UNC5A	11.4
UNC5B	2.88
UNC5C	24.68
UNC5CL	95.47
UNC5D	15.27
UNC79	6.63
UNC80	90.5
UNC93A	98.71
UNC93B1	NA
UNCX	NA
UNG	23.25
UNK	NA
UNKL	NA
UPB1	15.27
UPF1	3.39
UPF2	10.46
UPF3A	65.96
UPF3B	55.22
UPK1A	89.79
UPK1B	72.23
UPK2	60.09
UPK3A	89.14
UPK3B	92.04
UPK3BL	NA
UPP1	38.82
UPP2	45.26
UPRT	47.79
UQCC	79.25
UQCR10	75.87
UQCR11	52.85
UQCRB	64.11
UQCRC1	34.71
UQCRC2	68.27
UQCRFS1	38.28
UQCRH	64.11
UQCRQ	59.76
URB1	98.89
URB2	4.82
URGCP	21.8
URGCP-MRPS24	NA
URI1	21.41
URM1	44.89
UROC1	72.83
UROD	61.73
UROS	46.49
USE1	33.97
USF1	26.23
USF2	NA
USH1C	25.87
USH1G	86.21
USH2A	99.71
USHBP1	27.06
USMG5	59.43
USO1	NA
USP1	16.63
USP10	36.31
USP11	7.71
USP12	46.49
USP13	8.04
USP14	34.32
USP15	8.75
USP16	47.06
USP17L10	NA
USP17L11	NA
USP17L12	NA
USP17L13	NA
USP17L17	NA
USP17L18	NA
USP17L19	NA
USP17L2	99.3
USP17L20	NA
USP17L21	NA
USP17L22	NA
USP17L24	NA
USP17L25	NA
USP17L26	NA
USP17L27	NA
USP17L28	NA
USP17L29	NA
USP17L30	NA
USP17L5	NA
USP18	70.26
USP19	3.11
USP2	59.04
USP20	28.29
USP21	33.34
USP22	27.42
USP24	1.44
USP25	10.12
USP26	78.69
USP27X	NA
USP28	12.6
USP29	96.33
USP3	25.37
USP30	43.77
USP31	48.91
USP32	1.58
USP33	3.96
USP34	0.3
USP35	97.78
USP36	97.9
USP37	79.52
USP38	5.28
USP39	18.59
USP4	12.01
USP40	79.68
USP42	80.4
USP43	12.05
USP44	33.47
USP45	96.31
USP46	36.86
USP47	17.45
USP48	19.73
USP49	53.73
USP5	2.63
USP50	76.31
USP51	28.93
USP53	88.11
USP54	91.38
USP6	76.96
USP6NL	13.67
USP7	4.67
USP8	76.45
USP9X	2.93
USP9Y	NA
USPL1	78.05
UST	21.41
UTF1	NA
UTP11L	51.4
UTP14A	76.31
UTP14C	62.1
UTP15	60.57
UTP18	61.73
UTP20	94.13
UTP23	76.81
UTP3	87.49
UTP6	76.31
UTRN	3.26
UTS2	92.43
UTS2D	89.35
UTS2R	NA
UTY	NA
UVRAG	28.16
UVSSA	7.87
UXS1	19.31
UXT	47.79
VAC14	6.29
VAMP1	68.72
VAMP2	49.39
VAMP3	47.79
VAMP4	51.04
VAMP5	42.88
VAMP7	64.32
VAMP8	64.11
VANGL1	36.23
VANGL2	7.94
VAPA	76.96
VAPB	53.19
VARS	30.9
VARS2	98.4
VASH1	22.09
VASH2	65.76
VASN	57.48
VASP	43.57
VAT1	30.07
VAT1L	33.34
VAV1	12.97
VAV2	2.55
VAV3	23.66
VAX1	33.97
VAX2	73.41
VBP1	52.85
VCAM1	64.74
VCAN	19.96
VCL	2.23
VCP	30.07
VCPIP1	11.28
VCX	97.98
VCX2	NA
VCX3A	NA
VCX3B	NA
VCY	NA
VCY1B	NA
VDAC1	32.62
VDAC2	36.86
VDAC3	67.92
VDR	17.31
VEGFA	NA
VEGFB	76.15
VEGFC	67.03
VENTX	NA
VEPH1	91.69
VEZF1	16.36
VEZT	94.57
VGF	NA
VGLL1	48.12
VGLL2	NA
VGLL3	63
VGLL4	53.85
VHL	58.26
VHLL	NA
VIL1	67.54
VILL	3.57
VIM	11.68
VIMP	46.49
VIP	44.54
VIPAS39	26.73
VIPR1	24.46
VIPR2	17.31
VIT	15.39
VKORC1	66.57
VKORC1L1	54.63
VLDLR	7.55
VMA21	65.33
VMAC	NA
VMO1	77.57
VMP1	26.23
VN1R1	69.21
VN1R2	83.36
VN1R4	84.44
VNN1	95.26
VNN2	94.21
VNN3	NA
VOPP1	58.26
VPREB1	85.04
VPREB3	83.78
VPS11	NA
VPS13A	2.03
VPS13B	17.5
VPS13C	12.08
VPS13D	0.14
VPS16	10.14
VPS18	3.86
VPS25	59.76
VPS26A	35.42
VPS26B	21.2
VPS28	26.53
VPS29	59.43
VPS33A	57.31
VPS33B	20.82
VPS35	15.12
VPS36	32.62
VPS37A	20.54
VPS37B	26.53
VPS37C	89.79
VPS37D	NA
VPS39	11.28
VPS41	30.82
VPS45	20.54
VPS4A	11.06
VPS4B	68.13
VPS51	16.53
VPS52	21.56
VPS53	5.67
VPS54	10.07
VPS72	68.13
VPS8	28.31
VRK1	27.69
VRK2	58.96
VRK3	89.24
VRTN	29.54
VSIG1	40.16
VSIG10	77.23
VSIG10L	NA
VSIG2	51.92
VSIG4	72.6
VSIG8	61.73
VSNL1	52.85
VSTM1	60.31
VSTM2A	44.89
VSTM2B	NA
VSTM2L	NA
VSTM4	42.16
VSTM5	93.94
VSX1	NA
VSX2	32.94
VTA1	79.25
VTCN1	69.21
VTI1A	31.46
VTI1B	44.89
VTN	21.65
VWA1	NA
VWA2	62.24
VWA3A	96.21
VWA3B	94.08
VWA5A	84.15
VWA5B2	94.49
VWA7	88.48
VWC2	NA
VWC2L	61.28
VWCE	10.16
VWDE	99.94
VWF	91.14
WAC	10.73
WAPAL	5.83
WARS	34.6
WARS2	69.37
WAS	80.01
WASF1	50.01
WASF2	53.73
WASF3	62
WASH4P	NA
WASL	14.97
WBP1	34.6
WBP11	43.57
WBP1L	64.51
WBP2	51.66
WBP2NL	94.35
WBP4	35.75
WBP5	58
WBSCR16	NA
WBSCR17	5.57
WBSCR22	19.31
WBSCR27	94
WBSCR28	77.06
WDFY1	11.06
WDFY2	50.22
WDFY3	0.63
WDFY4	99.72
WDHD1	87.29
WDPCP	78.74
WDR1	18.9
WDR11	9.75
WDR12	34.6
WDR13	22.09
WDR16	17.45
WDR17	95.49
WDR18	53.85
WDR19	81.71
WDR20	25.56
WDR24	23.66
WDR25	70.69
WDR26	23.04
WDR27	98.69
WDR3	39.24
WDR31	65.76
WDR33	12.05
WDR34	15.91
WDR35	78.87
WDR36	55.86
WDR37	9.96
WDR38	86.21
WDR4	9.72
WDR41	82.83
WDR43	29.31
WDR44	41.91
WDR45	33.97
WDR45L	35.99
WDR46	46.92
WDR47	13.45
WDR48	23.25
WDR49	73.68
WDR5	35.42
WDR52	98.54
WDR53	40.16
WDR54	67.19
WDR55	78.59
WDR59	5.34
WDR5B	61.73
WDR6	4.01
WDR60	93.05
WDR61	25.15
WDR62	82.18
WDR63	15.32
WDR64	NA
WDR65	76.49
WDR66	94.8
WDR67	60.76
WDR69	77.8
WDR7	1.22
WDR70	10.3
WDR72	52.35
WDR73	78.59
WDR74	35.99
WDR75	5.6
WDR76	57.31
WDR77	38.58
WDR78	92.33
WDR81	2.34
WDR82	51.04
WDR83	33.2
WDR83OS	65.33
WDR85	69.46
WDR86	NA
WDR87	99.69
WDR88	82.17
WDR89	20.26
WDR90	90.28
WDR91	5.13
WDR92	60.31
WDR93	96.73
WDR96	3.76
WDSUB1	63.49
WDTC1	24.46
WDYHV1	88.62
WEE1	79.89
WEE2	18.06
WFDC1	96.67
WFDC10A	62.74
WFDC10B	75.87
WFDC11	72.94
WFDC12	73.97
WFDC13	68.72
WFDC2	47.79
WFDC3	90.01
WFDC5	73.97
WFDC6	47.79
WFDC8	86.08
WFDC9	85.92
WFIKKN1	NA
WFIKKN2	17.45
WFS1	45.69
WHAMM	73.65
WHSC1	4.48
WHSC1L1	19.93
WHSC2	6.83
WIBG	41.25
WIF1	31.69
WIPF1	18.06
WIPF2	55.45
WIPF3	NA
WIPI1	63.36
