CCDSr20	%geneCov	RVIS[pop_maf_0.05%(any)]	%RVIS[pop_maf_0.05%(any)]	Edge_case_RVIS[pop_maf_0.05%(any)]	OE-ratio_[ExAC v2]	%OE-ratio_[ExAC v2]	alternative-RVIS[maf_0.0025%]	alternative-%RVIS[maf_0.0025%]
GLA	1	0.152100668	60.03134796	Y	0.832520766	7.925664332	-0.074872425	44.92307692
GLOD5	0.858585859	1.243834134	92.31974922	N	1.030191815	72.67990505	1.105291416	91.07692308
GLRA2	1	-0.575642724	20.37617555	Y	0.781808861	4.724135935	-0.755529054	14
GLRA4	0.943234837	0.976224947	88.71473354	N	0.998778231	55.03965727	1.484126276	94.76923077
GLUD2	0.946332737	-0.369770657	29.15360502	N	0.955718085	33.52631274	0.139239081	59.07692308
GNL3L	1	-0.238596519	37.14733542	N	0.880479281	13.69767846	-0.356272649	27.38461538
GPC3	0.939804772	-0.353891675	30.72100313	N	0.919423057	21.56544897	-0.116923371	41.23076923
GPC4	0.983558426	-0.19027484	40.12539185	N	0.920817084	21.95912696	-0.350717701	27.69230769
GPKOW	0.985044188	0.830325833	85.73667712	N	0.901822508	17.51867076	0.207395756	63.53846154
GPM6B	0.994584838	-0.829275832	15.20376176	Y	0.826568978	7.398830545	-0.639440355	17.23076923
GPR101	1	1.12222307	90.90909091	N	1.024297331	69.66942627	0.660330141	83.07692308
GPR119	1	-0.367052638	29.46708464	N	0.88420373	14.3055636	-0.527067689	20.92307692
GPR143	0.780272654	0.567146317	79.15360502	N	0.974522455	41.90933827	0.908707951	87.84615385
GPR173	1	-0.57222124	20.84639498	Y	0.753253488	3.525733804	-0.244226392	34
GPR174	1	-0.014961161	50.94043887	Y	0.894425949	16.14079778	-0.352123482	27.53846154
GPR34	1	-0.184117022	40.90909091	Y	0.853160276	10.07352515	-0.344755773	28.46153846
GPR50	1	0.53684599	77.42946708	N	0.99107692	50.57025415	0.711614019	84.30769231
GPR82	0.973293769	-0.620539117	18.49529781	N	0.902535651	17.74445667	-0.169129252	38.30769231
GPRASP1	1	0.271484044	66.77115987	N	1.022612308	68.6794419	0.170490113	61.38461538
GPRASP2	0.92928089	1.074741755	90.43887147	N	1.012330931	63.08689863	-0.345054782	28.15384615
GRIA3	0.991678225	-1.433491344	5.485893417	N	0.679303318	1.78312974	-1.419973218	5.538461538
GRIPAP1	0.933739528	-0.217196436	38.08777429	N	0.826245841	7.364094251	-0.305434201	30.76923077
GRPR	1	-0.400855325	27.74294671	N	0.956918887	33.91999074	0.0281467	51.07692308
GSPT2	1	-1.066416656	10.34482759	N	0.896733999	16.54026515	-1.135055982	8.769230769
GTPBP6	0.941176471	2.130349609	97.17868339	N	N/A	N/A	2.148283624	98
GUCY2F	1	2.182359322	97.64890282	N	0.965604087	37.4920396	1.463808593	94.46153846
GYG2	0.934023286	1.077242478	90.59561129	N	1.050215217	81.76923522	0.359405503	71.23076923
H2BFM	0.526652452	0.829393189	85.5799373	Y	1.085254803	91.29276906	1.322078237	93.23076923
H2BFWT	1	1.595879961	94.82758621	N	1.09492601	92.94274301	1.858698449	96.92307692
HAUS7	0.875765529	0.714930937	83.85579937	N	1.04387964	79.07717247	0.446788684	75.69230769
HCCS	1	0.403463749	72.88401254	Y	0.900510926	17.23499103	0.33571712	70.15384615
HCFC1	0.929445876	-3.234326282	0.626959248	N	0.686229319	1.893128003	-4.191802419	0.461538462
HDAC6	0.988019169	0.339335029	70.53291536	N	0.82978916	7.665142129	-0.112392739	41.69230769
HDAC8	1	-0.446530335	26.01880878	Y	0.746007955	3.305737278	-0.24053882	34.15384615
HDX	0.988123515	-1.000719827	11.91222571	N	0.95480586	33.18473919	-0.481559286	22
HEPH	0.942726539	-0.405685242	27.42946708	N	0.943702777	28.89480692	-0.963454581	11.23076923
HMGB3	1	-0.364458048	29.78056426	Y	0.608116104	0.914722399	-0.225801678	34.92307692
HNRNPH2	1	-0.804495982	15.51724138	Y	0.572031525	0.665778961	-0.965062127	11.07692308
HPRT1	0.957910015	-0.166942031	41.22257053	Y	0.665157358	1.557343831	-0.04714709	46.61538462
HS6ST2	0.819856704	0.522853448	76.64576803	N	1.017283793	65.81369768	0.49459633	77.07692308
HSD17B10	0.964019851	-0.191762022	39.96865204	Y	0.636683108	1.140508308	0.03604745	51.84615385
HTATSF1	0.988695652	-0.540350696	22.4137931	N	0.921940903	22.25438546	-0.568441705	19.23076923
HTR2C	0.973362131	-0.305570927	33.54231975	N	1.06318124	86.22127019	-0.27262242	31.84615385
HUWE1	0.984603942	-7.023646539	0.156739812	N	0.688804274	1.956811208	-8.754800194	0.153846154
HYPM	1	0.482294076	74.92163009	Y	1.050866744	82.10501939	0.646084051	82.46153846
IDH3G	0.996906419	-0.564544292	21.31661442	N	0.848037014	9.477218781	-0.705758929	15.53846154
IDS	0.932361516	0.438603922	73.98119122	N	0.91333447	20.10652463	0.926105476	88.15384615
IGBP1	1	-0.020486773	50.47021944	Y	0.845238265	9.153013373	0.147148001	60
IGSF1	0.988701923	-1.112706634	9.404388715	N	0.921842879	22.22543855	-1.105472834	9.384615385
IL13RA1	0.925226586	0.107226607	57.21003135	N	0.990117997	50.05499913	0.188720462	62.61538462
IL13RA2	0.964255319	-0.358077172	30.2507837	N	1.004149194	58.14855555	-0.273326401	31.69230769
IL1RAPL1	1	-1.082296666	9.87460815	N	0.789301216	5.123603312	-1.120670532	9.076923077
IL1RAPL2	1	-0.086043326	45.92476489	N	0.872280792	12.51664447	-0.559167143	19.69230769
IL2RG	0.978031634	0.322652951	68.96551724	Y	0.87851334	13.39663058	0.471599142	76.76923077
IL3RA	1	0.63885264	81.50470219	N	1.026011963	70.57256991	0.040357094	52.30769231
IL9R	0.87091222	1.70090498	95.61128527	N	1.080122228	90.40120419	0.776106223	85.38461538
INTS6L	0.989811321	-0.932259114	13.1661442	N	0.957877194	34.20367047	-0.092006214	43.38461538
IQSEC2	0.580055878	-1.112747214	9.247648903	N	0.710713169	2.356278585	-1.507202469	5.230769231
IRAK1	0.869465997	1.672674878	95.29780564	N	1.015684247	65.03213107	0.621262146	81.38461538
IRS4	1	-1.078752195	10.03134796	N	0.97298461	41.1509292	-2.106104305	1.846153846
ITGB1BP2	1	-0.146125453	42.31974922	Y	1.02382845	69.29890581	0.06281405	54.46153846
ITIH6	0.973182957	4.053662485	99.21630094	N	1.033451784	74.21409136	2.960457023	99.23076923
ITM2A	0.974137931	0.08721191	56.26959248	Y	0.932779293	25.42696694	0.046654116	52.92307692
JADE3	0.990031898	-1.099700279	9.717868339	N	0.929617212	24.47750825	-0.207982182	36.61538462
KCND1	0.991344196	0.149333134	59.71786834	N	0.876671447	13.15347652	0.107594382	57.07692308
KCNE5	0.757575758	0.626081668	81.19122257	Y	1.082929395	90.90488045	0.512008233	77.53846154
KDM5C	0.980331899	-2.319489169	1.567398119	N	0.68194436	1.812076651	-2.910072642	1.230769231
KDM6A	0.987031033	-1.818294062	3.134796238	N	0.870849892	12.26770104	-1.968718912	2.461538462
KIAA1210	1	1.073901723	90.28213166	N	1.0102258	61.81902391	1.27573318	92.30769231
KIAA2022	1	-2.534017009	1.097178683	N	0.9428091	28.58796966	-1.008609619	10.15384615
KIF4A	0.989252949	-0.559272712	21.47335423	N	0.889051814	15.26660105	-0.613872721	18.15384615
KLF8	0.965454545	-0.593600739	19.43573668	N	0.931300484	24.9522376	-0.37569226	26.46153846
KLHL13	0.921332716	-1.262300899	7.680250784	N	0.850344795	9.75510913	-0.791317199	13.07692308
KLHL15	1	-1.425212419	5.642633229	N	0.651592662	1.331557923	-1.214075543	7.692307692
KLHL34	0.804651163	0.019558919	52.97805643	N	1.002938814	57.50014473	0.511946734	77.38461538
KLHL4	1	-1.593905597	3.761755486	N	0.903380852	17.90655937	-1.352166371	6.307692308
KRBOX4	0.916666667	0.058218969	54.54545455	Y	0.971780123	40.5604122	0.054061922	53.53846154
L1CAM	1	-1.875935578	2.664576803	N	0.848467117	9.55248075	-1.33288976	6.615384615
LAGE3	0.568181818	0.190842429	62.69592476	Y	0.9774642	43.3045794	0.354362191	71.07692308
LAMP2	0.997429306	-0.255169865	35.73667712	N	0.970244928	39.74989869	-0.067950179	45.38461538
LANCL3	0.540460282	0.207369558	64.10658307	Y	0.95844726	34.44682452	0.146492327	59.84615385
LAS1L	0.89765175	-0.609439784	18.65203762	N	0.874729362	12.86979679	-0.603326195	18.30769231
LDOC1	1	-0.283656896	34.48275862	Y	0.655836234	1.395241128	-0.361738662	26.92307692
LHFPL1	1	0.529208149	76.95924765	Y	1.016830561	65.59949053	0.25878519	66.61538462
LONRF3	0.792741935	0.063049501	54.85893417	N	0.916243002	20.78967174	-0.386070524	26.15384615
LPAR4	1	-0.376028199	28.9968652	N	0.908424984	18.97180571	-0.700236664	15.69230769
LUZP4	1	0.569168014	79.31034483	N	1.073119535	88.75701963	0.542958607	78.92307692
MAGEA1	1	1.170134332	91.84952978	N	0.96331564	36.42679326	0.698142093	83.84615385
MAGEA10	0.981981982	0.691454177	83.22884013	N	0.946603475	29.86742315	0.842196502	86.30769231
MAGEA11	1	-0.117118674	43.88714734	N	0.839105451	8.521970706	0.13603088	58.92307692
MAGEA12	1	0.192127641	62.85266458	N	0.856555129	10.46141377	0.1286258	58.61538462
MAGEA4	1	1.053707782	89.81191223	N	0.990439837	50.24025936	1.80664357	96.61538462
MAGEA8	1	0.957650914	88.40125392	N	0.986635053	48.11555607	0.442434515	75.07692308
MAGEB1	1	-0.275204739	34.95297806	N	0.952373274	32.136861	0.193090146	63.07692308
MAGEB10	1	0.599594179	79.78056426	N	0.824125483	7.196202165	0.121727764	57.23076923
MAGEB16	0.987692308	0.554681529	78.52664577	N	0.978592738	43.85457072	0.466012086	76.15384615
MAGEB18	0.995155039	0.498772013	75.54858934	N	0.96812597	38.63833729	0.518764573	77.84615385
MAGEB2	1	0.696961825	83.54231975	N	1.130302168	96.62479013	1.068998725	90.46153846
MAGEB3	1	0.351626916	71.31661442	N	0.910155115	19.34232617	0.222217077	65.07692308
MAGEB4	0.991354467	0.175568412	61.44200627	N	0.816545307	6.721472819	0.094457861	56.15384615
MAGEB6	1	1.318928966	92.94670846	N	0.981791945	45.26139061	1.253836434	92
MAGEC1	1	6.660957716	100	N	N/A	N/A	4.793513718	99.69230769
MAGEC2	1	-1.013796588	11.59874608	N	0.98172252	45.1977074	-0.165897938	38.46153846
MAGEC3	0.987107864	0.206799746	63.94984326	N	1.053247221	82.93869044	1.363946157	94.15384615
MAGED1	0.965084347	-1.002743206	11.75548589	N	0.902217813	17.64024779	0.206230541	63.38461538
MAGED2	0.891993552	-0.289713713	34.169279	N	0.758932169	3.745730331	0.035548013	51.69230769
MAGEE1	0.979123173	0.000265592	51.88087774	N	0.887179364	14.87292306	-0.764997803	13.84615385
MAGEE2	0.949745547	1.033168225	89.65517241	N	1.00842784	60.64377931	0.429710276	74.30769231
MAGEH1	0.951515152	-0.741610443	16.14420063	Y	0.874076616	12.77137729	-0.478838063	22.15384615
MAGIX	0.611707317	1.015142747	89.34169279	N	1.005876772	59.15011868	0.782608872	85.53846154
MAGT1	0.977192982	-0.077778423	46.0815047	N	0.846992514	9.291958548	-0.273326401	31.69230769
MAMLD1	0.690441813	0.114906374	57.99373041	N	0.922791958	22.49175013	-0.407144162	25.23076923
MAOA	0.929268293	-0.397415616	28.05642633	N	0.872029918	12.45875065	-0.589693213	18.61538462
MAOB	0.999382335	-0.65988732	17.55485893	N	0.880307861	13.66873155	-0.566115688	19.38461538
MAP3K15	0.836704489	2.134064712	97.3354232	N	1.068208324	87.54124935	3.591222453	99.38461538
MAP7D2	0.95465995	0.261969186	66.45768025	N	0.981268919	45.04139408	0.857670724	86.92307692
MAP7D3	0.966164031	0.687141272	82.9153605	N	1.076241284	89.55595438	0.933962521	88.30769231
MBNL3	0.973839662	0.188001974	62.06896552	Y	0.989286316	49.56290164	0.375427054	71.84615385
MBTPS2	0.99875	-0.478202958	25.07836991	N	0.836973821	8.35407862	-0.211863764	36.46153846
MCF2	0.969033469	0.292325921	67.71159875	N	0.955658689	33.49157645	-0.128544901	40.46153846
MCTS1	0.969178082	0.149409854	59.87460815	Y	0.703884857	2.205754646	0.080679114	55.53846154
MECP2	0.958306189	-0.401034703	27.5862069	N	0.914429358	20.39020437	0.377820065	72
MED12	0.959016393	-3.556872282	0.313479624	N	0.678807128	1.777340358	-3.774515807	0.615384615
MED14	0.910144928	-0.944755129	12.85266458	N	0.81374582	6.518844439	-1.342220989	6.461538462
MID1	0.910177173	-1.364877531	6.426332288	N	0.735794238	2.975742488	-0.867690183	12.30769231
MID1IP1	1	-0.356763738	30.40752351	Y	0.916758122	20.91124877	-0.364646304	26.76923077
MID2	0.997326203	-0.887296949	13.94984326	N	0.935663672	26.31274243	-0.597603697	18.46153846
MMGT1	0.801470588	-0.098553069	44.82758621	Y	0.855952451	10.37457303	0.019881303	50.30769231
MORC4	0.937109104	-0.149585713	42.1630094	N	0.926477789	23.63804782	-0.421386626	24.46153846
MORF4L2	1	-0.389247717	28.21316614	Y	0.775045346	4.428877439	-0.626603984	17.53846154
MOSPD1	1	-0.087481694	45.76802508	Y	0.83035853	7.71724657	-0.091746073	43.53846154
MOSPD2	0.973477999	-0.602580014	18.96551724	N	0.920699083	21.92439067	0.096309738	56.30769231
MPP1	0.989048597	0.163138033	60.5015674	N	0.91253655	19.97915822	0.216655663	64.30769231
MSL3	0.926303855	-0.293153674	34.01253918	N	0.931239752	24.9175013	-0.394853249	25.84615385
MSN	0.962962963	-0.489289351	24.29467085	N	0.726444017	2.726799051	0.302852568	68.61538462
MTCP1	1	-0.166942031	41.22257053	Y	0.839591452	8.585653911	-0.127817595	40.61538462
MTM1	1	-0.920437306	13.47962382	N	0.906155791	18.4854976	-0.42396249	24.30769231
MTMR1	0.89726673	-0.413274899	27.27272727	N	0.88027388	13.66294216	-0.414025611	24.61538462
MTMR8	1	0.643385121	81.66144201	N	1.030048204	72.60464308	1.1873832	91.69230769
MUM1L1	0.906743185	-0.447105346	25.86206897	N	0.943777141	28.92954322	0.060470832	54.30769231
MXRA5	0.989185377	4.855394498	99.68652038	N	1.042652936	78.55612806	4.434813466	99.53846154
NAA10	0.96875	-0.305033661	33.69905956	Y	0.628820574	1.082614485	-0.331883043	29.07692308
NAP1L2	1	-0.583852861	19.90595611	N	0.928931039	24.27487987	-0.557315481	19.84615385
NAP1L3	1	0.296368578	68.02507837	N	1.020603479	67.66051062	0.162119467	60.46153846
NDP	0.921182266	0.172881612	61.12852665	Y	0.909367263	19.19180223	0.250096636	65.69230769
NDUFA1	1	0.167371856	60.65830721	Y	0.776641002	4.492560644	0.023585544	50.61538462
NDUFB11	0.808	0.210838656	64.4200627	Y	0.911517193	19.67232096	0.496465848	77.23076923
NHS	0.881814564	0.521129147	76.48902821	N	1.007548215	60.11694552	0.037617207	52
NKAP	1	-0.214479173	38.40125392	Y	0.870597039	12.23296474	-0.165436202	38.61538462
NKRF	0.985418627	-0.941863073	13.00940439	N	0.862760672	11.21403346	-0.474802846	22.61538462
NLGN3	0.975106962	-1.406447969	6.112852665	N	0.653042495	1.343136687	-1.789789628	3.230769231
NLGN4X	1	-1.729421368	3.29153605	N	0.801691761	5.841486713	-2.376290677	1.538461538
NONO	0.953856749	-0.275978842	34.79623824	Y	0.620614084	1.013141898	-0.661979903	16.46153846
NOX1	0.995983936	1.759527375	95.92476489	N	0.98997415	49.9681584	1.601414161	95.69230769
NR0B1	1	0.359197112	71.47335423	N	0.929174074	24.34435246	0.16397041	60.76923077
NRK	0.851882329	0.33682177	69.90595611	N	0.94881764	30.78793493	0.635315513	82.15384615
NSDHL	1	0.096868605	56.73981191	N	0.881375297	13.87714931	0.590761287	80.15384615
NUDT10	1	-0.254597844	35.89341693	Y	N/A	N/A	-0.207754913	36.76923077
NUDT11	0.987975952	-0.490154493	24.13793103	Y	0.676216698	1.713657153	-0.47150241	22.92307692
NUP62CL	1	0.315119861	68.65203762	Y	0.953079704	32.46685579	0.126631029	58
NXF3	1	0.181779685	61.75548589	N	1.015611158	64.98581601	0.449986871	75.84615385
NXF5	0.845217391	1.674036396	95.45454545	N	0.981183359	45.00086841	1.499689832	95.07692308
NXT2	1	0.205330517	63.79310345	Y	0.792858707	5.274127251	0.189285043	62.76923077
NYX	0.50137931	0.615559284	80.72100313	N	1.110714378	95.09060383	0.430029852	74.46153846
OCRL	0.985346676	-1.126704835	9.090909091	N	0.80291633	5.93411683	-1.293010175	6.769230769
OFD1	1	-0.20084585	39.18495298	N	0.962487172	36.05048341	-0.325313527	29.53846154
OGT	0.99875969	-1.251942285	7.993730408	N	0.525213683	0.439993053	-1.76117508	3.692307692
OPHN1	0.986784141	-0.048077055	48.43260188	N	0.80655928	6.102008916	-0.474131076	22.76923077
OPN1LW	0.870488323	-0.199970062	39.34169279	N	0.956193771	33.67683668	-0.08850276	44
OR13H1	1	1.543644256	94.20062696	N	1.034200863	74.6251375	0.531168175	78.15384615
OTC	1	-0.399523238	27.89968652	Y	0.87066923	12.24454351	-0.143717924	39.53846154
OTUD5	0.711098398	-0.326410236	31.81818182	Y	0.468768605	0.237364673	-0.463380544	23.23076923
OTUD6A	1	0.674964708	82.60188088	N	0.879234017	13.51820761	-0.079262341	44.61538462
P2RY10	1	-0.399523238	27.89968652	Y	0.84473275	9.089330168	-0.708354213	15.38461538
P2RY4	1	0.830325833	85.73667712	N	1.016564233	65.48949227	1.095115904	90.76923077
P2RY8	1	-0.865830278	14.73354232	N	0.925080047	23.19805477	-1.354594071	6.153846154
PABPC5	1	-0.602580014	18.96551724	N	0.808905103	6.235164708	-0.790914535	13.23076923
PAGE1	0.938730853	0.404936168	73.04075235	Y	1.031912136	73.46147166	0.647963068	82.76923077
PAGE2	0.945402299	0.590126812	79.62382445	Y	1.00860835	60.75956695	0.384136851	72.30769231
PAGE2B	0.945402299	0.381478334	72.10031348	Y	1.074446975	89.11017194	0.075114817	55.07692308
PAGE3	1	0.327583096	69.27899687	Y	1.074419466	89.10438256	0.40772326	73.07692308
PAGE4	1	0.334560419	69.7492163	Y	1.010174202	61.80165576	0.220310751	64.76923077
PAGE5	1	0.196350742	63.00940439	Y	0.957638175	34.11682973	-0.064479342	45.69230769
PAK3	0.98114254	-0.38157134	28.84012539	Y	0.639140359	1.186823366	-0.523387346	21.07692308
PASD1	0.932296047	0.339335029	70.53291536	N	0.962237697	35.96364268	0.613615831	80.92307692
PBDC1	0.961492178	-0.198630433	39.4984326	Y	1.090190842	92.25380652	-0.099134215	42.61538462
PCDH11X	0.945959104	-1.868201764	2.978056426	N	0.893851083	16.05974643	-1.845946724	2.769230769
PCDH19	0.991923853	-1.673921954	3.448275862	N	0.910200258	19.35390494	-1.812063751	3.076923077
PCYT1B	0.968599034	0.448366611	74.29467085	Y	0.796927104	5.546228217	-0.25047972	33.23076923
PDHA1	0.912721893	-0.142683491	42.63322884	Y	0.790477666	5.175707752	-0.393736857	26
PDK3	0.974537037	0.180436182	61.59874608	Y	0.820908699	6.964626874	0.030492038	51.23076923
PDZD11	1	-0.122049338	43.57366771	Y	0.619956187	1.001563133	0.173144116	61.53846154
PDZD4	0.831494058	-0.925285231	13.32288401	N	0.843183345	8.921438083	-0.359979436	27.23076923
PFKFB1	0.98	0.319841489	68.80877743	N	1.034855291	75.00144735	0.896257084	87.69230769
PGAM4	1	0.694937742	83.38557994	N	1.046794038	80.35662595	0.143440915	59.38461538
PGK1	1	-0.427783426	26.64576803	N	1.027675966	71.36571528	-0.249057695	33.53846154
PGRMC1	0.993288591	0.207369558	64.10658307	Y	1.10527551	94.48271869	-0.095440049	42.76923077
PHEX	1	-0.971742168	12.22570533	N	0.859922841	10.82614485	-0.085779535	44.15384615
PHF6	1	-0.831450366	15.04702194	Y	0.689062154	1.962600591	-0.677433298	16.15384615
PHF8	0.942391621	-1.57584884	4.231974922	N	0.73809094	3.045215076	-2.303147134	1.692307692
PHKA1	1	-2.194435418	1.880877743	N	0.899394594	17.02657326	-0.780240707	13.53846154
PHKA2	0.989311783	-0.672230335	17.0846395	N	0.869410622	12.04191513	-1.000685673	10.30769231
PIGA	0.989919355	-0.543155524	22.10031348	N	0.88976286	15.42870376	-0.81634434	12.61538462
PIH1D3	1	0.088607098	56.5830721	Y	0.952564227	32.21791235	-0.286574402	31.07692308
PIM2	0.926778243	-0.076417193	46.39498433	Y	0.776872289	4.504139408	-0.44531219	23.69230769
PIN4	0.840554593	0.147989907	59.56112853	Y	1.008096502	60.42957216	-0.070022987	45.07692308
PIR	1	0.736382075	84.32601881	N	1.019511083	67.06420425	0.336352088	70.30769231
PJA1	0.997412008	-0.096396329	45.14106583	N	1.030646674	72.91726973	0.004098775	49.23076923
PLAC1	1	-0.270433545	35.42319749	Y	0.96180478	35.74364615	0.04850575	53.07692308
PLCXD1	1	0.884827852	87.14733542	N	1.058536108	84.85497597	1.355699355	94
PLP1	1	-0.389247717	28.21316614	Y	0.695007313	2.026283796	-0.545901772	20.30769231
PLP2	1	0.663998208	82.13166144	Y	1.022976785	68.88785967	0.677729147	83.53846154
PLS3	0.978905073	-0.961946244	12.53918495	N	0.726734342	2.744167197	-0.616960788	18
PLXNA3	0.971428571	0.613415936	80.40752351	N	0.864836359	11.48034505	2.331607224	98.46153846
PLXNB3	0.87282754	2.646322334	98.7460815	N	0.953232014	32.53632837	5.898797983	100
PNCK	0.930858806	0.380608249	71.94357367	N	0.993440829	51.94812713	0.295432531	68.30769231
PNMA3	1	-0.348365829	31.03448276	N	0.986859316	48.28923754	0.190063161	62.92307692
PNMA5	0.930215293	0.786820307	84.95297806	N	1.034118202	74.56724368	1.348972624	93.84615385
PNPLA4	1	0.417946307	73.35423197	N	1.017557525	65.970011	0.977685086	89.23076923
POF1B	1	0.546336227	78.05642633	N	0.998397404	54.87755456	0.664031002	83.23076923
POLA1	0.998681608	-0.589457929	19.59247649	N	0.872592438	12.56295953	-1.356684248	5.846153846
PORCN	0.920027816	-0.489289351	24.29467085	N	0.931903858	25.13170845	0.222217077	65.07692308
POU3F4	1	-0.360190204	30.09404389	Y	0.780238644	4.672031494	-0.069327389	45.23076923
PPEF1	1	-0.023231735	50	N	0.921279742	22.09228275	-0.315366944	30.30769231
PPP1R3F	0.702736318	1.06480794	89.96865204	N	1.034851815	74.98986858	1.046723567	90.30769231
PPP2R3B	0.778716216	1.263112908	92.47648903	N	1.041108599	77.84403404	1.022303438	90
