Gene_Name	geneCov_ExACv2	RVIS_ExACv2	MTR_ExACv2
RNF152	1	39.21798631	52.55022289
RNF165	1	36.11925709	10.49615006
RNMT	0.922159448	65.68914956	41.18566549
ROCK1	0.967564989	4.49657869	5.326231691
RPL17	1	39.60899316	6.142534592
RPL17-C18orf32	1	42.61974585	37.62519539
RPRD1A	0.952475248	39.28641251	11.31245296
RTTN	0.997963044	2.404692082	60.40641464
SALL3	0.777550499	46.64711632	76.23458577
SEC11C	1	38.7487781	8.006715683
SEH1L	1	38.1427175	21.38597812
SERPINB10	1	84.67253177	83.16447635
SERPINB11	0.970021413	96.01173021	57.95750593
SERPINB12	1	58.06451613	88.88438604
SERPINB13	1	72.6686217	81.4508192
SERPINB2	1	73.56793744	63.7179413
SERPINB3	1	82.01368524	86.38916228
SERPINB4	1	61.52492669	79.89347537
SERPINB5	1	69.65786901	69.73310948
SERPINB7	1	53.25513196	69.47837666
SERPINB8	1	76.15835777	85.8912754
SETBP1	0.9114	12.58064516	43.01511029
SIGLEC15	0.504468719	70.98729228	98.90580675
SKA1	0.993654822	56.85239492	22.79858739
SLC14A1	0.891240876	65.15151515	96.6363689
SLC14A2	0.992592593	63.7829912	72.87674405
SLC25A52	1	65.21994135	60.17483934
SLC39A6	1	17.49755621	30.20320732
SMAD2	1	18.55327468	1.377872981
SMAD4	1	33.64613881	1.869970474
SMAD7	0.688321732	34.46725318	7.914085567
SMCHD1	0.892845633	9.941348974	15.57343831
SMIM21	0.97515528	58.43597263	94.12377699
SNRPD1	1	49.1202346	2.576275111
SOCS6	1	13.12805474	38.10571412
SPIRE1	0.818415418	13.47018573	62.13743994
SS18	1	36.68621701	84.2586696
ST8SIA3	1	37.00879765	36.09679847
ST8SIA5	0.91160221	35.87487781	85.67706826
STARD6	1	61.82795699	92.47380305
SYT4	1	45.95307918	59.45116656
TAF4B	0.959022556	43.60703812	67.7010363
TCF4	0.815474028	26.41251222	3.751519713
TGIF1	0.984567901	67.24340176	38.98570023
THOC1	0.937195716	29.82404692	14.69924159
TIMM21	1	58.75855327	52.13917675
TMEM241	1	73.43108504	99.16053957
TMX3	0.995087719	62.6686217	31.47108204
TNFRSF11A	0.894011659	60.86021505	78.49244486
TPGS2	0.705014749	41.35874878	75.43565102
TRAPPC8	0.998190045	19.46236559	28.98164766
TSHZ1	0.954601606	13.05962854	38.12308227
TTC39C	0.843218154	32.68817204	54.93544839
TTR	1	63.53861193	37.05783593
TUBB6	0.96702509	21.05571848	25.21854918
TWSG1	1	40.46920821	29.20743357
TXNDC2	1	99.57966764	63.64267933
TXNL1	1	35.8455523	12.90453309
TXNL4A	0.931350114	48.16226784	0.503676258
TYMS	0.785714286	35.18084066	6.756209112
USP14	0.988349515	28.26979472	16.3955306
VAPA	1	38.90518084	44.68824176
VPS4B	1	54.8973607	13.59925896
WDR7	1	5.122189638	30.62583222
YES1	1	19.51124145	26.55589649
ZADH2	0.953427065	43.47018573	63.99004226
ZBTB14	0.997784343	12.3655914	3.774677242
ZBTB7C	0.869098712	50.97751711	37.97834771
ZCCHC2	0.664809139	20.89931574	74.18514445
ZNF236	0.981458807	1.896383187	14.22451224
ZNF24	0.980582524	58.03519062	12.03612575
ZNF396	0.992411467	70.76246334	60.93324842
ZNF397	0.599001664	30.38123167	67.74735136
ZNF407	0.962635771	45.76735093	49.29080067
ZNF516	0.891970803	41.01661779	18.67075783
ZNF519	1	86.23655914	84.58287501
ZNF521	0.989393939	2.003910068	17.18867597
ZNF532	1	5.239491691	18.20760725
ZSCAN30	1	50.46920821	86.80020842
A1BG	0.762532982	25.99217986	86.42968795
ABCA7	0.923878568	99.40371457	70.72888323
ABHD17A	0.745009074	64.79960899	68.52891796
ABHD8	1	19.56989247	38.38939385
ACER1	1	62.60997067	40.64725294
ACP5	1	63.70478983	86.71915707
ACP7	0.999265246	75.21994135	96.76952469
ACPT	0.784254353	42.55131965	37.81624501
ACSBG2	1	95.38611926	58.3917096
ACTN4	0.941761364	6.950146628	3.31152666
ADAMTS10	0.87727404	41.2512219	37.52677589
ADAMTSL5	0.731456044	65.12218964	85.79864528
ADGRE1	1	97.76148583	67.83998147
ADGRE2	0.98155416	98.66080156	95.33375789
ADGRE3	1	88.60215054	74.94355352
ADGRE5	0.960913313	94.12512219	53.3954727
ADGRL1	0.931531132	2.47311828	10.0908933
AES	0.635294118	67.61485826	66.75157761
AKAP8	0.972313468	93.63636364	82.89237538
AKAP8L	0.878575013	23.04985337	70.49151855
AKT2	1	30.3714565	25.44433509
ALDH16A1	0.84876668	98.56304985	94.89376484
ALKBH6	0.677575758	74.21309873	99.0215944
ALKBH7	0.793510324	54.11534702	82.66658947
ANGPTL4	0.826506024	60.8797654	96.19637585
ANGPTL6	0.591322603	73.99804497	98.19371273
ANGPTL8	0.681444992	88.57282502	71.77676142
ANKLE1	0.752203722	98.86608016	93.35957853
ANKRD24	0.652087475	98.80742913	76.30405836
ANKRD27	1	28.64125122	80.85451282
ANO8	0.688877091	15.90420332	33.84472877
AP1M1	0.963126844	21.42717498	2.472066231
AP1M2	0.931921331	56.00195503	37.66572107
AP2A1	0.88730998	6.432062561	3.560470098
AP2S1	0.900900901	48.64125122	0.769987842
AP3D1	0.970307529	9.090909091	22.84490245
APBA3	0.739795918	98.49462366	85.30654779
APC2	0.52369328	26.61779081	43.90667516
APLP1	0.904455446	24.6627566	23.93330632
APOC1	1	63.9198436	96.64794766
APOC2	1	75.37634409	97.57424883
APOC4	1	64.50635386	31.4826608
APOE	0.601871102	56.32453568	40.5951485
ARHGAP33	0.833924949	18.9540567	19.85179181
ARHGAP35	1	1.329423265	9.42511434
ARHGAP45	0.781897213	28.60215054	27.23904359
ARHGEF1	0.927731674	15.83577713	21.79702426
ARHGEF18	0.786588759	73.84164223	32.54211776
ARID3A	0.657458564	39.24731183	18.17866034
ARMC6	1	61.6226784	89.1912233
ARRDC2	0.770957096	45.08308895	28.26955364
ARRDC5	1	74.78983382	92.63011637
ASF1B	1	47.97653959	89.74700399
ASNA1	1	32.27761486	3.161002721
ASPDH	0.572368421	55.28836755	35.57575407
ATCAY	0.931896552	15.4056696	24.59908528
ATF5	0.903868699	75.53274682	60.06484108
ATG4D	0.837782341	84.18377322	93.09905633
ATP13A1	0.901749664	3.841642229	14.06819892
ATP1A3	0.976961395	3.910068426	0.578938227
ATP4A	0.997493734	7.34115347	13.31557923
ATP5SL	0.952267303	91.53470186	92.35222602
ATP8B3	0.961813254	96.84261975	80.2408383
AURKC	0.932221064	25.74780059	29.0337521
AXL	1	50.40078201	25.46749262
AZU1	0.922279793	75.48387097	46.5061078
B3GNT3	1	39.24731183	24.8190818
B3GNT8	0.950586265	70.00977517	36.60047473
B9D2	1	61.36852395	92.74011463
BABAM1	1	50.28347996	37.99571586
BAX	0.953964194	36.01173021	60.43536155
BCAM	0.894196199	96.99902248	62.09112488
BCAT2	0.951599672	51.87683284	43.48405025
BCKDHA	0.955474453	53.22580645	60.96798472
BCL2L12	0.775971093	84.87781036	93.90956985
BCL3	0.712956335	68.01564027	86.62652695
BEST2	0.784891165	24.53567937	47.79135066
BIRC8	1	90.96774194	75.7019626
BLVRB	1	77.6344086	87.1012563
BORCS8-MEF2B	0.693404635	43.64613881	46.74347247
BRD4	0.880417518	3.704789834	7.248306606
BRSK1	0.837691988	8.826979472	2.529960053
BSG	0.877250409	28.63147605	68.00208418
BST2	1	46.09970674	88.2417646
BTBD2	0.807453416	9.159335288	12.40085683
C19orf12	0.946466809	60.46920821	47.77398252
C19orf18	1	75.42521994	87.83071846
C19orf25	0.819944598	66.05083089	99.803161
C19orf33	0.793367347	62.64907136	88.47333989
C19orf35	0.516083916	83.97849462	74.52092862
C19orf44	0.983983984	55.93352884	95.94743241
C19orf45	0.771021992	85.6402737	96.54952817
C19orf47	0.89008455	35.60117302	21.37439935
C19orf53	1	78.32844575	99.53684942
C19orf54	0.550185874	83.68523949	99.68737336
C19orf57	0.963880289	88.54349951	73.63515313
C19orf66	0.798672566	49.48191593	97.64372141
C19orf70	0.574786325	48.64125122	93.50431309
C19orf73	1	74.34995112	85.7928559
C3	1	0.928641251	16.33763677
C5AR1	1	48.71945259	39.4199039
C5AR2	1	81.83773216	46.99241591
CA11	0.97252208	24.30107527	15.82238175
CABP5	0.880073801	84.16422287	36.71047299
CACNA1A	0.783725089	2.453567937	4.411509292
CACNG6	0.534591195	70.98729228	89.31280032
CACNG7	1	29.54056696	16.54605454
CACNG8	0.562015504	44.48680352	N/A
CACTIN	0.844790316	32.228739	3.380999247
CADM4	0.944954128	34.18377322	26.12169282
CALM3	0.989361702	46.37341153	0.081051352
CALR	1	60.31280547	39.49516587
CALR3	1	36.55913978	71.21519134
CAMSAP3	0.671022291	13.18670577	16.99183697
CAPN12	0.796428571	91.33919844	49.93921149
CAPNS1	0.755634638	38.96383187	87.32125282
CAPS	0.767772512	89.57966764	94.36693105
CARD8	0.840772014	91.10459433	45.66664737
CARM1	0.84790673	13.46041056	2.67469461
CASP14	1	79.40371457	46.54084409
CATSPERD	1	94.88758553	58.95327969
CATSPERG	0.714882943	34.9657869	73.03305737
CBARP	0.857553957	66.06060606	32.05002026
CBLC	0.915126626	68.30889541	46.87662826
CC2D1A	0.969002695	96.8230694	79.08875123
CCDC105	0.747375328	91.5542522	89.04648874
CCDC106	1	48.60215054	7.138308342
CCDC114	0.700630762	84.70185728	64.67897875
CCDC124	0.698830409	78.32844575	78.78770335
CCDC130	1	61.64222874	71.08782493
CCDC151	1	33.27468231	76.85404967
CCDC155	0.830777967	74.65298143	60.46430846
CCDC159	0.76124197	64.11534702	90.21015458
CCDC61	0.689981096	91.6226784	76.31563712
CCDC8	1	67.76148583	43.33352631
CCDC9	0.87408313	54.5259042	34.07630406
CCDC94	0.94	38.26001955	21.93596943
CCDC97	1	86.24633431	45.15139235
CCL25	0.840085288	70.84066471	62.47322411
CCNE1	0.980361351	36.68621701	30.1453135
CD177	0.869377163	95.07331378	N/A
CD209	1	79.19843597	93.33063162
CD22	1	47.85923754	74.81039773
CD320	0.858959538	76.38318671	69.39153592
CD33	0.988515901	94.91691105	87.58756441
CD37	1	52.20918866	93.97904244
CD3EAP	0.980607628	68.2111437	85.44549297
CD70	0.765847348	38.28934506	46.0487466
CD79A	0.890961263	73.20625611	92.56643316
CDC34	0.753782669	41.67155425	10.66983153
CDC37	1	38.08406647	17.95866381
CDKN2D	0.716831683	44.65298143	45.44086146
CEACAM1	0.943274854	66.43206256	49.55711226
CEACAM16	0.906009245	82.70772239	55.71122561
CEACAM19	0.909774436	85.76735093	95.08481445
CEACAM21	0.987261146	91.39784946	83.8013084
CEACAM3	1	37.86901271	93.88062294
CEACAM4	0.95256917	80.05865103	81.46239796
CEACAM5	1	93.73411535	44.94876397
CEACAM6	1	71.02639296	58.48433972
CEACAM7	1	68.71945259	92.0974932
CEACAM8	1	57.32160313	62.12007179
CEBPG	1	35.95307918	58.60591675
CELF5	0.946071904	15.04398827	3.178370868
CEP89	0.998762376	87.83968719	74.49777109
CERS1	0.640148011	42.40469208	31.81265559
CERS4	0.961506962	63.5483871	71.85781277
CFD	0.602002503	53.21603128	96.24848029
CGB1	0.844537815	76.95014663	67.49261854
CGB7	0.590909091	71.70087977	32.96474266
CHAF1A	0.977451315	60.91886608	24.78434551
CHERP	0.787211368	17.93743891	4.782029757
CHMP2A	1	26.62756598	6.385688647
CHST8	1	19.97067449	43.44931396
CIB3	1	54.62365591	98.61054825
CIC	0.953905772	0.830889541	16.89920685
CILP2	0.899399829	30.21505376	68.60996932
CIRBP	0.992383025	29.10068426	89.79331905
CKM	1	41.33919844	57.46540844
CLASRP	0.791527844	40.64516129	10.17194465
CLC	1	73.06940371	54.13651363
CLDND2	1	84.03714565	72.95200602
CLEC11A	0.75304878	76.27565982	99.69316274
CLEC17A	0.897392767	55.74780059	78.40560412
CLEC4G	0.880743982	60.26392962	86.01864181
CLEC4M	0.891566265	75.16129032	56.19174434
CLIP3	0.90070922	24.38905181	8.823018584
CLPP	0.729508197	33.28445748	89.77016152
CLPTM1	0.948473282	55.68914956	21.60597464
CNFN	1	66.29521017	97.42951427
CNN1	1	50.24437928	47.33977885
CNN2	0.928220256	29.70674487	60.09957738
CNOT3	0.989681857	47.11632454	3.531523186
CNTD2	0.65212766	40.01955034	17.14815029
COL5A3	0.912940749	87.00879765	47.40925143
COLGALT1	0.776790382	53.86119257	70.93151161
COMP	0.846121057	12.99120235	N/A
COPE	0.755791506	72.33626588	95.40323048
COQ8B	1	77.28250244	60.94482719
COX6B1	1	51.17302053	53.41284085
COX6B2	0.883636364	62.21896383	19.91547502
COX7A1	0.932539683	55.65982405	21.78544549
CPAMD8	0.873888982	99.17888563	75.18670758
CPT1C	0.962903226	8.787878788	42.31459503
CRB3	0.812080537	44.86803519	15.50975511
CREB3L3	1	65.78690127	95.92427488
CRLF1	0.864719447	29.46236559	88.91912233
CRTC1	0.892981583	11.07526882	16.0365889
CRX	1	67.028348	46.41347768
CSNK1G2	0.783385093	47.16520039	2.668905228
CTXN1	0.626506024	53.01075269	4.260985353
CXCL17	1	42.20918866	83.41341979
CYP2A13	1	91.34897361	74.61355873
CYP2A6	1	90.3030303	39.77305621
CYP2A7	0.998022413	99.06158358	73.01568923
CYP2B6	1	97.55620723	56.91541712
CYP2F1	0.99734748	94.64320626	88.49070804
CYP2S1	0.844861021	79.44281525	92.49696057
CYP4F11	1	73.42130987	84.67550512
CYP4F12	1	99.31573803	83.69709952
CYP4F2	0.99253267	94.5943304	85.173392
CYP4F22	0.987195122	64.06647116	46.55821224
CYP4F3	1	85.08308895	74.91460661
CYTH2	0.983118971	10.86021505	10.79140856
DAND5	1	52.6001955	72.41359347
DAPK3	0.902368988	42.98142717	12.46454003
DAZAP1	0.950771492	16.52981427	2.211544028
DBP	0.543434343	55.16129032	29.30585307
DCAF15	0.927606699	34.63343109	6.542001968
DDA1	0.944615385	45.3372434	4.307300411
DDX39A	1	35.99217986	9.11827708
DDX49	0.975333333	75.68914956	95.31638974
DEDD2	0.994964753	64.10557185	9.494586928
DENND1C	0.881315156	79.80449658	91.640132
DHDH	0.998056365	95.98240469	97.43530365
DHPS	0.930725346	22.01368524	97.12267701
DHX34	0.941867125	69.40371457	36.49626585
DIRAS1	1	30.75268817	5.916748683
DKKL1	1	92.69794721	68.3205002
DLL3	0.622691293	46.78396872	75.69038384
DMKN	0.853632479	90.86999022	97.71898338
DMPK	0.819412039	48.27956989	31.33792624
DMRTC2	0.969964664	49.58944282	34.39472008
DMWD	0.764821166	15.02443793	6.761998495
DNAAF3	0.760288066	76.42228739	87.30388468
DNAJB1	1	14.77028348	10.64088462
DNASE2	0.965548504	59.75562072	69.4957448
DNM2	0.942524683	7.7028348	4.521507555
DNMT1	0.983988931	2.443792766	8.452498118
DOCK6	0.918351232	87.22385142	40.94251143
DOT1L	0.962939432	2.179863148	15.27239044
DPF1	0.749052312	36.44183773	36.01574712
DPP9	0.859528131	26.10948192	36.4788977
DPRX	1	61.95503421	83.6044694
DPY19L3	1	26.38318671	22.59595901
DUS3L	0.981009495	50.89931574	86.6091588
DUXA	1	52.67839687	53.62704799
DYRK1B	0.756490135	20.96774194	16.22763851
EBI3	0.980169972	73.70478983	62.75111446
ECH1	0.999022483	48.90518084	86.09969316
ECSIT	0.925757576	66.8230694	96.31216349
EEF2	0.954044816	2.228739003	0.677357726
EFNA2	0.782874618	41.90615836	90.36067852
EGLN2	1	16.72531769	11.94349563
EHD2	0.968446602	31.39784946	20.91703815
EID2	0.794655415	46.35386119	63.94951659
EID2B	1	56.63734115	98.69159961
EIF3G	1	37.28250244	7.809876686
EIF3K	1	62.33626588	34.60313785
ELANE	0.975609756	59.90224829	52.12759799
ELAVL1	1	21.8572825	0.642621432
ELAVL3	0.987588652	21.1143695	5.285706015
ELL	0.880628272	45.91397849	22.41648816
ELOF1	1	42.03323558	3.062583222
ELSPBP1	1	79.1202346	77.68193134
EMC10	0.865044248	70.72336266	91.13066636
EML2	0.747663551	41.40762463	95.17165518
EMP3	1	67.71260997	99.82052915
EPHX3	0.88166215	56.59824047	81.13240317
EPN1	0.70398482	49.17888563	21.05598333
EPOR	0.817363344	46.71554252	47.95924275
EPS15L1	0.935415935	9.72629521	81.39871476
EPS8L1	0.791376307	70.48875855	78.13350316
ERCC1	1	43.97849462	74.31830024
ERCC2	0.901565074	31.40762463	31.76634053
ERF	0.957203134	15.97262952	6.437793087
ETFB	0.975849732	66.30498534	51.29971632
ETHE1	0.894803549	62.08211144	81.00503676
ETV2	0.708293613	76.08993157	73.58304869
EVI5L	0.714859438	17.13587488	4.214670295
EXOC3L2	0.851822504	83.28445748	25.98853702
EXOSC5	0.986263736	61.51515152	39.65726857
F2RL3	0.993115318	75.88465298	82.51606554
FAAP24	1	48.98338221	70.10362994
FAM129C	0.814619111	81.54447703	56.70699936
FAM187B	0.958707361	86.92082111	93.48115556
FAM32A	0.601139601	50.78201369	12.91611185
FAM71E1	0.982804233	88.28934506	81.65923696
FAM83E	0.837577426	95.60117302	44.4161408
FAM98C	0.69851577	92.21896383	99.58895386
FARSA	0.943492063	30.57673509	47.09662479
FBL	0.980961924	24.34995112	23.03016268
FBN3	0.96358608	99.89247312	61.04903607
FBXL12	0.770475228	70.72336266	42.58090662
FBXO17	0.588511137	66.79374389	85.4339142
FBXO27	0.578341014	42.68817204	92.61274822
FBXO46	0.969094923	23.04985337	13.63978463
FBXW9	0.941259731	61.38807429	80.61714815
FCAR	1	88.63147605	96.58426446
FCER2	1	95.78690127	70.21941759
FCGRT	0.932915921	35.39589443	72.5988537
FCHO1	0.934626437	37.95698925	34.59155908
FDX1L	0.944540728	63.38220919	72.72043073
FEM1A	0.796517413	20.59628543	N/A
FFAR1	0.569213732	61.42717498	72.73779888
FFAR2	1	51.4173998	58.97643721
FFAR3	1	93.72434018	N/A
FGF21	1	66.08993157	65.46633474
FGF22	0.52173913	86.07038123	99.56000695
FKBP8	1	24.57478006	25.49643953
FKRP	0.58938172	62.44379277	45.73611996
FLT3LG	0.952185792	65.59139785	35.05470966
FOSB	0.930029155	31.31964809	76.24616453
FOXA3	0.977294229	39.54056696	40.71093614
FPR1	1	64.5259042	17.2118335
FPR2	1	35.44477028	23.57436462
FPR3	1	56.01173021	57.06015168
FSD1	0.988953866	37.88856305	61.61639553
FSTL3	0.566831683	54.83870968	10.75088288
FTL	1	29.06158358	77.66456319
FUT1	1	51.60312805	54.43177213
FUT2	1	97.29227761	84.29340589
FUT3	1	97.7028348	39.51253401
FUT5	1	87.61485826	91.73276211
FUT6	1	83.12805474	69.84310774
FUZ	0.723207402	49.9315738	89.60805882
FXYD1	1	52.77614858	16.23342789
FXYD3	0.837539432	70.64516129	48.90870144
FXYD5	0.932126697	77.05767351	94.32640537
FXYD7	0.874524715	54.23264907	19.006542
FZR1	0.866796621	13.90029326	2.182597117
GADD45B	1	42.88367546	42.43617206
GADD45GIP1	0.787518574	85.04398827	72.06044115
GALP	1	62.76637341	91.47223991
GAMT	0.659114315	71.61290323	95.16007642
GAPDHS	1	54.45747801	97.63214265
GATAD2A	1	23.86119257	30.36531002
GCDH	1	29.45259042	90.91066983
GDF15	1	40.55718475	66.87894402
GEMIN7	1	54.05669599	43.11931917
GGN	0.828323994	84.32062561	95.46691368
GIPC1	0.885518591	21.58357771	12.89295432
GIPC3	0.763295099	56.91104594	88.92491171
GIPR	0.904071774	92.44379277	90.66172639
GLTSCR2	0.679461279	76.72531769	71.44097725
GMFG	1	67.53665689	91.17119203
GMIP	0.888740394	67.32160313	29.62426909
GNA11	0.997282609	18.78787879	1.053667574
GNA15	0.91818973	36.37341153	23.2212123
GNG7	0.606635071	48.52394917	19.11075088
GNG8	1	59.99022483	97.10530886
GP6	0.89106293	92.34604106	90.0075262
GPATCH1	0.973537604	76.6568915	77.20720199
GPI	0.939978564	30.91886608	39.35043131
GPR108	0.974117647	90.04887586	95.07323569
GPR32	1	31.27077224	55.75175129
GPR4	1	15.18084066	13.57031205
GPX4	0.855987055	71.15347019	98.22844902
GRAMD1A	0.943580631	23.36265885	39.1246454
GRIK5	0.740654883	21.2512219	11.3992937
GRIN2D	0.550678175	11.66177908	5.598332658
GRIN3B	0.544247788	98.84652981	82.02975742
GRWD1	1	42.35581623	61.72639379
GSK3A	0.758042895	27.30205279	5.85885486
GTF2F1	1	40.82111437	55.08018294
GTPBP3	0.896871379	62.68817204	94.39587796
GYS1	0.900175901	18.68035191	52.17970243
GZMM	0.896202532	96.73509286	62.09691426
HAMP	1	47.05767351	12.0824408
HAPLN4	0.664489796	35.88465298	57.48856597
HAS1	0.660011409	70.17595308	87.08967753
HAUS5	0.932117528	89.64809384	54.37387831
HAUS8	0.969363708	75.80645161	93.04695189
HCN2	0.647887324	3.929618768	2.732588433
HCST	1	59.74584555	87.8191397
HDGFRP2	0.526372443	51.27077224	14.24188039
HIF3A	0.977033493	78.35777126	51.88444393
HIPK4	0.960815888	60.89931574	27.2043073
HKR1	0.982775591	91.19257087	65.21160192
HMG20B	0.692697769	61.46627566	95.10797198
HNRNPL	0.852035204	11.81818182	0.671568344
HNRNPM	0.948956946	9.677419355	14.88450182
HNRNPUL1	0.927792403	7.302052786	26.81641869
HOMER3	0.691413238	56.19745846	18.80391362
HOOK2	0.908362989	75.29814272	65.54159671
HPN	0.949152542	34.28152493	24.21119667
HRC	0.981603774	90.68426197	80.77925085
HSD11B1L	0.5109375	61.77908113	99.92473803
HSD17B14	1	84.19354839	97.47582933
HSH2D	0.586065574	64.63343109	N/A
HSPBP1	0.990942029	75.92375367	42.13512418
ICAM1	1	87.3998045	57.0543623
ICAM3	0.994604317	70.53763441	79.98610548
ICAM4	0.994469027	54.33040078	98.14160829
ICAM5	0.826998224	23.94916911	N/A
IER2	0.837797619	54.91691105	31.92265385
IFI30	0.823680824	91.12414467	90.39541481
IFNL1	1	72.47311828	52.53864413
IFNL2	1	84.09579668	86.99704742
IFNL3	1	93.38220919	67.37104151
IGFL1	1	78.97360704	97.37162045
IGFL2	0.950934579	66.67644184	91.78486655
IGFL3	1	48.24046921	32.66369478
IGFL4	1	63.87096774	56.77647195
IGFLR1	1	80.69403715	94.22219649
IGLON5	0.72666025	59.83382209	34.31366873
IL11	0.668831169	79.43304008	72.29780582
IL12RB1	0.940879927	89.90224829	50.85393389
IL27RA	0.984207845	39.15933529	68.00787356
IL4I1	0.760905577	53.94916911	70.58993805
ILF3	0.953185498	2.287390029	21.96491634
ILVBL	0.931969309	58.11339198	50.65709489
INSR	0.969761399	12.02346041	10.7103572
IRF2BP1	0.89002849	15.20039101	5.34938922
IRF3	0.919739696	63.98826979	79.34348405
IRGC	1	59.46236559	23.33699994
IRGQ	0.982942431	24.42815249	84.8144503
ISOC2	0.910557185	72.47311828	64.55740173
ISYNA1	0.925861062	22.74682307	43.55931222
ITPKC	0.895472062	73.32355816	52.63127424
IZUMO1	1	38.89540567	89.01754183
IZUMO2	0.944927536	52.33626588	71.64939501
IZUMO4	1	79.10068426	87.24020147
JAK3	0.963904129	33.23558162	26.78747178
JOSD2	0.844559585	55.88465298	73.55410178
JSRP1	0.793307087	62.7370479	84.69866265
JUNB	0.757662835	41.02639296	52.00023158
KANK2	0.998854962	82.27761486	41.94986395
KCNA7	0.925090909	34.1544477	49.42974585
KCNC3	0.617672791	13.22580645	12.60348521
KCNJ14	0.69581749	56.43206256	79.53453367
KCNK6	0.842105263	88.30889541	78.38823598
KCNN1	0.856370192	23.21603128	11.49192381
KCNN4	0.96570122	24.97556207	66.4273722
KCTD15	0.699095023	37.81036168	28.8716494
KDELR1	0.801526718	41.37829912	68.07155676
KDM4B	0.869474933	13.00097752	7.537775719
KEAP1	0.998942359	20.8797654	8.296184797
KHSRP	0.777124774	11.9941349	1.887338621
KIAA0355	0.989880405	32.02346041	34.24998553
KIAA1683	0.882782101	99.00293255	54.03230475
KIR2DL1	0.726511628	95.78690127	79.83558154
KIR2DL3	0.691650854	91.53470186	61.35587333
KIR3DL1	0.786393563	98.26979472	68.12366121
KIRREL2	0.994162551	82.91300098	64.88160713
KLC3	0.796023092	97.83968719	64.93371157
KLF1	0.632634458	58.20136852	88.6991258
KLHL26	0.954202586	5.190615836	30.80530307
KLK1	1	68.05474096	64.49371852
KLK10	0.979929162	89.21798631	95.64059515
KLK11	0.991525424	85.39589443	32.15422914
KLK12	0.936969697	58.17204301	98.7900191
KLK13	0.936470588	69.31573803	91.05540439
KLK14	0.758495146	87.46823069	65.84843397
KLK15	0.942820839	78.86608016	61.67428935
